y_true,y_prob,cum_profit,population_pct,risk_segment,risk_segment_dyn,transaction_profit
0,5.4669657e-05,94050,32.12,Low Risk,Low Risk,-10
0,5.46175e-05,94040,32.125,Low Risk,Low Risk,-10
0,5.4601667e-05,94030,32.129999999999995,Low Risk,Low Risk,-10
0,5.4590735e-05,94020,32.135000000000005,Low Risk,Low Risk,-10
0,5.4542914e-05,94010,32.14,Low Risk,Low Risk,-10
0,5.448594e-05,94000,32.145,Low Risk,Low Risk,-10
0,5.445212e-05,93990,32.15,Low Risk,Low Risk,-10
0,5.4405515e-05,93980,32.155,Low Risk,Low Risk,-10
0,5.4381497e-05,93970,32.16,Low Risk,Low Risk,-10
0,5.432961e-05,93960,32.165,Low Risk,Low Risk,-10
0,5.4311997e-05,93950,32.17,Low Risk,Low Risk,-10
0,5.4289725e-05,93940,32.175,Low Risk,Low Risk,-10
0,5.427601e-05,93930,32.18,Low Risk,Low Risk,-10
0,5.427368e-05,93920,32.185,Low Risk,Low Risk,-10
0,5.4270004e-05,93910,32.190000000000005,Low Risk,Low Risk,-10
0,5.426716e-05,93900,32.195,Low Risk,Low Risk,-10
0,5.4262764e-05,93890,32.2,Low Risk,Low Risk,-10
0,5.424688e-05,93880,32.205,Low Risk,Low Risk,-10
0,5.416784e-05,93870,32.21,Low Risk,Low Risk,-10
0,5.4139487e-05,93860,32.214999999999996,Low Risk,Low Risk,-10
0,5.4028493e-05,93850,32.22,Low Risk,Low Risk,-10
0,5.4006297e-05,93840,32.225,Low Risk,Low Risk,-10
0,5.39611e-05,93830,32.23,Low Risk,Low Risk,-10
0,5.388982e-05,93820,32.235,Low Risk,Low Risk,-10
0,5.387127e-05,93810,32.24,Low Risk,Low Risk,-10
0,5.3861615e-05,93800,32.245000000000005,Low Risk,Low Risk,-10
0,5.3846874e-05,93790,32.25,Low Risk,Low Risk,-10
0,5.3745556e-05,93780,32.255,Low Risk,Low Risk,-10
0,5.37411e-05,93770,32.26,Low Risk,Low Risk,-10
0,5.3715834e-05,93760,32.265,Low Risk,Low Risk,-10
0,5.370564e-05,93750,32.269999999999996,Low Risk,Low Risk,-10
0,5.3663407e-05,93740,32.275,Low Risk,Low Risk,-10
0,5.3638592e-05,93730,32.28,Low Risk,Low Risk,-10
0,5.362315e-05,93720,32.285000000000004,Low Risk,Low Risk,-10
0,5.3621003e-05,93710,32.29,Low Risk,Low Risk,-10
0,5.3594875e-05,93700,32.295,Low Risk,Low Risk,-10
0,5.3577758e-05,93690,32.300000000000004,Low Risk,Low Risk,-10
0,5.351633e-05,93680,32.305,Low Risk,Low Risk,-10
0,5.3500204e-05,93670,32.31,Low Risk,Low Risk,-10
0,5.349087e-05,93660,32.315,Low Risk,Low Risk,-10
0,5.342939e-05,93650,32.32,Low Risk,Low Risk,-10
0,5.338477e-05,93640,32.324999999999996,Low Risk,Low Risk,-10
0,5.332458e-05,93630,32.33,Low Risk,Low Risk,-10
0,5.332448e-05,93620,32.335,Low Risk,Low Risk,-10
0,5.3324024e-05,93610,32.34,Low Risk,Low Risk,-10
0,5.3262476e-05,93600,32.345,Low Risk,Low Risk,-10
0,5.3228505e-05,93590,32.35,Low Risk,Low Risk,-10
0,5.3190048e-05,93580,32.355000000000004,Low Risk,Low Risk,-10
0,5.2969197e-05,93570,32.36,Low Risk,Low Risk,-10
0,5.294839e-05,93560,32.365,Low Risk,Low Risk,-10
0,5.2944655e-05,93550,32.37,Low Risk,Low Risk,-10
0,5.292325e-05,93540,32.375,Low Risk,Low Risk,-10
0,5.2917803e-05,93530,32.379999999999995,Low Risk,Low Risk,-10
0,5.2914926e-05,93520,32.385000000000005,Low Risk,Low Risk,-10
0,5.289656e-05,93510,32.39,Low Risk,Low Risk,-10
0,5.289419e-05,93500,32.395,Low Risk,Low Risk,-10
0,5.284186e-05,93490,32.4,Low Risk,Low Risk,-10
0,5.276975e-05,93480,32.405,Low Risk,Low Risk,-10
0,5.276305e-05,93470,32.41,Low Risk,Low Risk,-10
0,5.2761796e-05,93460,32.415,Low Risk,Low Risk,-10
0,5.2759737e-05,93450,32.42,Low Risk,Low Risk,-10
0,5.2746756e-05,93440,32.425,Low Risk,Low Risk,-10
0,5.2672913e-05,93430,32.43,Low Risk,Low Risk,-10
0,5.2645348e-05,93420,32.435,Low Risk,Low Risk,-10
0,5.2618143e-05,93410,32.440000000000005,Low Risk,Low Risk,-10
0,5.2560015e-05,93400,32.445,Low Risk,Low Risk,-10
0,5.252164e-05,93390,32.45,Low Risk,Low Risk,-10
0,5.2517535e-05,93380,32.455,Low Risk,Low Risk,-10
0,5.251543e-05,93370,32.46,Low Risk,Low Risk,-10
0,5.2496453e-05,93360,32.464999999999996,Low Risk,Low Risk,-10
0,5.2470827e-05,93350,32.47,Low Risk,Low Risk,-10
0,5.2363055e-05,93340,32.475,Low Risk,Low Risk,-10
0,5.232572e-05,93330,32.48,Low Risk,Low Risk,-10
0,5.231564e-05,93320,32.485,Low Risk,Low Risk,-10
0,5.2280277e-05,93310,32.49,Low Risk,Low Risk,-10
0,5.22583e-05,93300,32.495000000000005,Low Risk,Low Risk,-10
0,5.2257852e-05,93290,32.5,Low Risk,Low Risk,-10
0,5.222855e-05,93280,32.505,Low Risk,Low Risk,-10
0,5.2196392e-05,93270,32.51,Low Risk,Low Risk,-10
0,5.2103394e-05,93260,32.515,Low Risk,Low Risk,-10
0,5.2082825e-05,93250,32.519999999999996,Low Risk,Low Risk,-10
0,5.2075127e-05,93240,32.525,Low Risk,Low Risk,-10
0,5.201031e-05,93230,32.53,Low Risk,Low Risk,-10
0,5.200471e-05,93220,32.535,Low Risk,Low Risk,-10
0,5.194419e-05,93210,32.54,Low Risk,Low Risk,-10
0,5.1928735e-05,93200,32.545,Low Risk,Low Risk,-10
0,5.1915762e-05,93190,32.550000000000004,Low Risk,Low Risk,-10
0,5.1827912e-05,93180,32.555,Low Risk,Low Risk,-10
0,5.178424e-05,93170,32.56,Low Risk,Low Risk,-10
0,5.1728814e-05,93160,32.565,Low Risk,Low Risk,-10
0,5.167827e-05,93150,32.57,Low Risk,Low Risk,-10
0,5.16364e-05,93140,32.574999999999996,Low Risk,Low Risk,-10
0,5.1630686e-05,93130,32.58,Low Risk,Low Risk,-10
0,5.162178e-05,93120,32.584999999999994,Low Risk,Low Risk,-10
0,5.1540617e-05,93110,32.59,Low Risk,Low Risk,-10
0,5.1525087e-05,93100,32.595,Low Risk,Low Risk,-10
0,5.1512365e-05,93090,32.6,Low Risk,Low Risk,-10
0,5.1500232e-05,93080,32.605000000000004,Low Risk,Low Risk,-10
0,5.14964e-05,93070,32.61,Low Risk,Low Risk,-10
0,5.148933e-05,93060,32.615,Low Risk,Low Risk,-10
0,5.1432893e-05,93050,32.62,Low Risk,Low Risk,-10
0,5.1365547e-05,93040,32.625,Low Risk,Low Risk,-10
0,5.131189e-05,93030,32.629999999999995,Low Risk,Low Risk,-10
0,5.1288796e-05,93020,32.635,Low Risk,Low Risk,-10
0,5.1274226e-05,93010,32.64,Low Risk,Low Risk,-10
0,5.127017e-05,93000,32.645,Low Risk,Low Risk,-10
0,5.121895e-05,92990,32.65,Low Risk,Low Risk,-10
0,5.120806e-05,92980,32.655,Low Risk,Low Risk,-10
0,5.1176234e-05,92970,32.66,Low Risk,Low Risk,-10
0,5.1102885e-05,92960,32.665,Low Risk,Low Risk,-10
0,5.109762e-05,92950,32.67,Low Risk,Low Risk,-10
0,5.109485e-05,92940,32.675,Low Risk,Low Risk,-10
0,5.107448e-05,92930,32.68,Low Risk,Low Risk,-10
0,5.097998e-05,92920,32.684999999999995,Low Risk,Low Risk,-10
0,5.097089e-05,92910,32.690000000000005,Low Risk,Low Risk,-10
0,5.096263e-05,92900,32.695,Low Risk,Low Risk,-10
0,5.090522e-05,92890,32.7,Low Risk,Low Risk,-10
0,5.089211e-05,92880,32.705,Low Risk,Low Risk,-10
0,5.088294e-05,92870,32.71,Low Risk,Low Risk,-10
0,5.0847382e-05,92860,32.714999999999996,Low Risk,Low Risk,-10
0,5.084297e-05,92850,32.72,Low Risk,Low Risk,-10
0,5.0752486e-05,92840,32.725,Low Risk,Low Risk,-10
0,5.0723695e-05,92830,32.73,Low Risk,Low Risk,-10
0,5.070817e-05,92820,32.735,Low Risk,Low Risk,-10
0,5.0701157e-05,92810,32.74,Low Risk,Low Risk,-10
0,5.0696563e-05,92800,32.745000000000005,Low Risk,Low Risk,-10
0,5.0653605e-05,92790,32.75,Low Risk,Low Risk,-10
0,5.064916e-05,92780,32.755,Low Risk,Low Risk,-10
0,5.0632014e-05,92770,32.76,Low Risk,Low Risk,-10
0,5.0630424e-05,92760,32.765,Low Risk,Low Risk,-10
0,5.059046e-05,92750,32.769999999999996,Low Risk,Low Risk,-10
0,5.0576662e-05,92740,32.775,Low Risk,Low Risk,-10
0,5.048602e-05,92730,32.78,Low Risk,Low Risk,-10
0,5.0473893e-05,92720,32.785,Low Risk,Low Risk,-10
0,5.0465565e-05,92710,32.79,Low Risk,Low Risk,-10
0,5.0463255e-05,92700,32.795,Low Risk,Low Risk,-10
0,5.0405062e-05,92690,32.800000000000004,Low Risk,Low Risk,-10
0,5.0388768e-05,92680,32.805,Low Risk,Low Risk,-10
0,5.037882e-05,92670,32.81,Low Risk,Low Risk,-10
0,5.0308394e-05,92660,32.815,Low Risk,Low Risk,-10
0,5.0305083e-05,92650,32.82,Low Risk,Low Risk,-10
0,5.0200804e-05,92640,32.824999999999996,Low Risk,Low Risk,-10
0,5.018611e-05,92630,32.83,Low Risk,Low Risk,-10
0,5.015377e-05,92620,32.835,Low Risk,Low Risk,-10
0,5.0149607e-05,92610,32.84,Low Risk,Low Risk,-10
0,5.0145347e-05,92600,32.845,Low Risk,Low Risk,-10
0,5.01421e-05,92590,32.85,Low Risk,Low Risk,-10
0,5.012632e-05,92580,32.855000000000004,Low Risk,Low Risk,-10
0,5.0039926e-05,92570,32.86,Low Risk,Low Risk,-10
0,5.003835e-05,92560,32.865,Low Risk,Low Risk,-10
0,5.0030238e-05,92550,32.87,Low Risk,Low Risk,-10
0,5.0027422e-05,92540,32.875,Low Risk,Low Risk,-10
0,5.001669e-05,92530,32.879999999999995,Low Risk,Low Risk,-10
0,4.9978687e-05,92520,32.885,Low Risk,Low Risk,-10
0,4.9955957e-05,92510,32.89,Low Risk,Low Risk,-10
0,4.995372e-05,92500,32.895,Low Risk,Low Risk,-10
0,4.993348e-05,92490,32.9,Low Risk,Low Risk,-10
0,4.9930575e-05,92480,32.905,Low Risk,Low Risk,-10
0,4.9925096e-05,92470,32.910000000000004,Low Risk,Low Risk,-10
0,4.99003e-05,92460,32.915,Low Risk,Low Risk,-10
0,4.989059e-05,92450,32.92,Low Risk,Low Risk,-10
0,4.985687e-05,92440,32.925,Low Risk,Low Risk,-10
0,4.9854734e-05,92430,32.93,Low Risk,Low Risk,-10
0,4.9818853e-05,92420,32.934999999999995,Low Risk,Low Risk,-10
0,4.9727718e-05,92410,32.940000000000005,Low Risk,Low Risk,-10
0,4.972103e-05,92400,32.945,Low Risk,Low Risk,-10
0,4.971833e-05,92390,32.95,Low Risk,Low Risk,-10
0,4.968354e-05,92380,32.955,Low Risk,Low Risk,-10
0,4.9636943e-05,92370,32.96,Low Risk,Low Risk,-10
0,4.961787e-05,92360,32.965,Low Risk,Low Risk,-10
0,4.9554834e-05,92350,32.97,Low Risk,Low Risk,-10
0,4.951454e-05,92340,32.975,Low Risk,Low Risk,-10
0,4.95119e-05,92330,32.98,Low Risk,Low Risk,-10
0,4.9508733e-05,92320,32.985,Low Risk,Low Risk,-10
0,4.9494338e-05,92310,32.99,Low Risk,Low Risk,-10
0,4.9489663e-05,92300,32.995000000000005,Low Risk,Low Risk,-10
0,4.9459282e-05,92290,33.0,Low Risk,Low Risk,-10
0,4.944862e-05,92280,33.005,Low Risk,Low Risk,-10
0,4.9424154e-05,92270,33.01,Low Risk,Low Risk,-10
0,4.9392587e-05,92260,33.015,Low Risk,Low Risk,-10
0,4.938637e-05,92250,33.019999999999996,Low Risk,Low Risk,-10
0,4.9358492e-05,92240,33.025,Low Risk,Low Risk,-10
0,4.9348564e-05,92230,33.03,Low Risk,Low Risk,-10
0,4.931079e-05,92220,33.035,Low Risk,Low Risk,-10
0,4.9262282e-05,92210,33.040000000000006,Low Risk,Low Risk,-10
0,4.9261955e-05,92200,33.045,Low Risk,Low Risk,-10
0,4.9232553e-05,92190,33.050000000000004,Low Risk,Low Risk,-10
0,4.9209226e-05,92180,33.055,Low Risk,Low Risk,-10
0,4.9133545e-05,92170,33.06,Low Risk,Low Risk,-10
0,4.9124126e-05,92160,33.065,Low Risk,Low Risk,-10
0,4.9102397e-05,92150,33.07,Low Risk,Low Risk,-10
0,4.9055405e-05,92140,33.074999999999996,Low Risk,Low Risk,-10
0,4.9043058e-05,92130,33.08,Low Risk,Low Risk,-10
0,4.902814e-05,92120,33.085,Low Risk,Low Risk,-10
0,4.9023605e-05,92110,33.09,Low Risk,Low Risk,-10
0,4.897814e-05,92100,33.095,Low Risk,Low Risk,-10
0,4.8958434e-05,92090,33.1,Low Risk,Low Risk,-10
0,4.8913495e-05,92080,33.105000000000004,Low Risk,Low Risk,-10
0,4.890393e-05,92070,33.11,Low Risk,Low Risk,-10
0,4.8901973e-05,92060,33.115,Low Risk,Low Risk,-10
0,4.8896374e-05,92050,33.12,Low Risk,Low Risk,-10
0,4.8815775e-05,92040,33.125,Low Risk,Low Risk,-10
0,4.880828e-05,92030,33.129999999999995,Low Risk,Low Risk,-10
0,4.8758786e-05,92020,33.135,Low Risk,Low Risk,-10
0,4.872894e-05,92010,33.14,Low Risk,Low Risk,-10
0,4.871119e-05,92000,33.145,Low Risk,Low Risk,-10
0,4.8692335e-05,91990,33.15,Low Risk,Low Risk,-10
0,4.8660444e-05,91980,33.155,Low Risk,Low Risk,-10
0,4.8646943e-05,91970,33.160000000000004,Low Risk,Low Risk,-10
0,4.8629317e-05,91960,33.165,Low Risk,Low Risk,-10
0,4.8607068e-05,91950,33.17,Low Risk,Low Risk,-10
0,4.856319e-05,91940,33.175,Low Risk,Low Risk,-10
0,4.8551334e-05,91930,33.18,Low Risk,Low Risk,-10
0,4.852527e-05,91920,33.184999999999995,Low Risk,Low Risk,-10
0,4.846506e-05,91910,33.19,Low Risk,Low Risk,-10
0,4.8410046e-05,91900,33.195,Low Risk,Low Risk,-10
0,4.8385264e-05,91890,33.2,Low Risk,Low Risk,-10
0,4.8371097e-05,91880,33.205,Low Risk,Low Risk,-10
0,4.8319787e-05,91870,33.21,Low Risk,Low Risk,-10
0,4.829187e-05,91860,33.215,Low Risk,Low Risk,-10
0,4.827253e-05,91850,33.22,Low Risk,Low Risk,-10
0,4.815671e-05,91840,33.225,Low Risk,Low Risk,-10
0,4.8155656e-05,91830,33.23,Low Risk,Low Risk,-10
0,4.8126734e-05,91820,33.235,Low Risk,Low Risk,-10
0,4.81126e-05,91810,33.239999999999995,Low Risk,Low Risk,-10
0,4.8089114e-05,91800,33.245000000000005,Low Risk,Low Risk,-10
0,4.806619e-05,91790,33.25,Low Risk,Low Risk,-10
0,4.8041627e-05,91780,33.255,Low Risk,Low Risk,-10
0,4.803228e-05,91770,33.26,Low Risk,Low Risk,-10
0,4.8031277e-05,91760,33.265,Low Risk,Low Risk,-10
0,4.801886e-05,91750,33.269999999999996,Low Risk,Low Risk,-10
0,4.8015703e-05,91740,33.275,Low Risk,Low Risk,-10
0,4.7989794e-05,91730,33.28,Low Risk,Low Risk,-10
0,4.795329e-05,91720,33.285,Low Risk,Low Risk,-10
0,4.7942543e-05,91710,33.29,Low Risk,Low Risk,-10
0,4.7920646e-05,91700,33.295,Low Risk,Low Risk,-10
0,4.7895704e-05,91690,33.300000000000004,Low Risk,Low Risk,-10
0,4.7850506e-05,91680,33.305,Low Risk,Low Risk,-10
0,4.7807862e-05,91670,33.31,Low Risk,Low Risk,-10
0,4.77755e-05,91660,33.315,Low Risk,Low Risk,-10
0,4.7767026e-05,91650,33.32,Low Risk,Low Risk,-10
0,4.776434e-05,91640,33.324999999999996,Low Risk,Low Risk,-10
0,4.7761016e-05,91630,33.33,Low Risk,Low Risk,-10
0,4.7736332e-05,91620,33.335,Low Risk,Low Risk,-10
0,4.7724636e-05,91610,33.339999999999996,Low Risk,Low Risk,-10
0,4.771058e-05,91600,33.345,Low Risk,Low Risk,-10
0,4.76821e-05,91590,33.35,Low Risk,Low Risk,-10
0,4.76701e-05,91580,33.355000000000004,Low Risk,Low Risk,-10
0,4.7668098e-05,91570,33.36,Low Risk,Low Risk,-10
0,4.7642832e-05,91560,33.365,Low Risk,Low Risk,-10
0,4.7642377e-05,91550,33.37,Low Risk,Low Risk,-10
0,4.7608904e-05,91540,33.375,Low Risk,Low Risk,-10
0,4.7567428e-05,91530,33.379999999999995,Low Risk,Low Risk,-10
0,4.7516423e-05,91520,33.385,Low Risk,Low Risk,-10
0,4.7508856e-05,91510,33.39,Low Risk,Low Risk,-10
0,4.7502876e-05,91500,33.395,Low Risk,Low Risk,-10
0,4.7498164e-05,91490,33.4,Low Risk,Low Risk,-10
0,4.748204e-05,91480,33.405,Low Risk,Low Risk,-10
0,4.746837e-05,91470,33.410000000000004,Low Risk,Low Risk,-10
0,4.7442074e-05,91460,33.415,Low Risk,Low Risk,-10
0,4.742882e-05,91450,33.42,Low Risk,Low Risk,-10
0,4.742692e-05,91440,33.425,Low Risk,Low Risk,-10
0,4.7359354e-05,91430,33.43,Low Risk,Low Risk,-10
0,4.7351405e-05,91420,33.434999999999995,Low Risk,Low Risk,-10
0,4.7325e-05,91410,33.44,Low Risk,Low Risk,-10
0,4.727299e-05,91400,33.445,Low Risk,Low Risk,-10
0,4.7261092e-05,91390,33.45,Low Risk,Low Risk,-10
0,4.725118e-05,91380,33.455,Low Risk,Low Risk,-10
0,4.723676e-05,91370,33.46,Low Risk,Low Risk,-10
0,4.7236128e-05,91360,33.465,Low Risk,Low Risk,-10
0,4.7214962e-05,91350,33.47,Low Risk,Low Risk,-10
0,4.720528e-05,91340,33.475,Low Risk,Low Risk,-10
0,4.719907e-05,91330,33.48,Low Risk,Low Risk,-10
0,4.718881e-05,91320,33.485,Low Risk,Low Risk,-10
0,4.715453e-05,91310,33.489999999999995,Low Risk,Low Risk,-10
0,4.714518e-05,91300,33.495000000000005,Low Risk,Low Risk,-10
0,4.7139874e-05,91290,33.5,Low Risk,Low Risk,-10
0,4.706293e-05,91280,33.505,Low Risk,Low Risk,-10
0,4.7061316e-05,91270,33.51,Low Risk,Low Risk,-10
0,4.70357e-05,91260,33.515,Low Risk,Low Risk,-10
0,4.7018297e-05,91250,33.52,Low Risk,Low Risk,-10
0,4.699848e-05,91240,33.525,Low Risk,Low Risk,-10
0,4.69815e-05,91230,33.53,Low Risk,Low Risk,-10
0,4.6956593e-05,91220,33.535,Low Risk,Low Risk,-10
0,4.6952566e-05,91210,33.54,Low Risk,Low Risk,-10
0,4.693493e-05,91200,33.545,Low Risk,Low Risk,-10
0,4.6877492e-05,91190,33.550000000000004,Low Risk,Low Risk,-10
0,4.6827983e-05,91180,33.555,Low Risk,Low Risk,-10
0,4.6810754e-05,91170,33.56,Low Risk,Low Risk,-10
0,4.679143e-05,91160,33.565,Low Risk,Low Risk,-10
0,4.6712157e-05,91150,33.57,Low Risk,Low Risk,-10
0,4.6706948e-05,91140,33.575,Low Risk,Low Risk,-10
0,4.6701378e-05,91130,33.58,Low Risk,Low Risk,-10
0,4.669412e-05,91120,33.585,Low Risk,Low Risk,-10
0,4.6689802e-05,91110,33.589999999999996,Low Risk,Low Risk,-10
0,4.668802e-05,91100,33.595000000000006,Low Risk,Low Risk,-10
0,4.6654062e-05,91090,33.6,Low Risk,Low Risk,-10
0,4.6650683e-05,91080,33.605000000000004,Low Risk,Low Risk,-10
0,4.6632933e-05,91070,33.61,Low Risk,Low Risk,-10
0,4.659857e-05,91060,33.615,Low Risk,Low Risk,-10
0,4.6588528e-05,91050,33.62,Low Risk,Low Risk,-10
0,4.658235e-05,91040,33.625,Low Risk,Low Risk,-10
0,4.6575733e-05,91030,33.629999999999995,Low Risk,Low Risk,-10
0,4.657516e-05,91020,33.635,Low Risk,Low Risk,-10
0,4.656219e-05,91010,33.64,Low Risk,Low Risk,-10
0,4.6550776e-05,91000,33.645,Low Risk,Low Risk,-10
0,4.6539015e-05,90990,33.650000000000006,Low Risk,Low Risk,-10
0,4.648477e-05,90980,33.655,Low Risk,Low Risk,-10
0,4.646624e-05,90970,33.660000000000004,Low Risk,Low Risk,-10
0,4.644467e-05,90960,33.665,Low Risk,Low Risk,-10
0,4.6426558e-05,90950,33.67,Low Risk,Low Risk,-10
0,4.6334735e-05,90940,33.675,Low Risk,Low Risk,-10
0,4.6332305e-05,90930,33.68,Low Risk,Low Risk,-10
0,4.624354e-05,90920,33.684999999999995,Low Risk,Low Risk,-10
0,4.6223126e-05,90910,33.69,Low Risk,Low Risk,-10
0,4.618096e-05,90900,33.695,Low Risk,Low Risk,-10
0,4.6165987e-05,90890,33.7,Low Risk,Low Risk,-10
0,4.615529e-05,90880,33.705,Low Risk,Low Risk,-10
0,4.6146135e-05,90870,33.71,Low Risk,Low Risk,-10
0,4.613338e-05,90860,33.715,Low Risk,Low Risk,-10
0,4.6124314e-05,90850,33.72,Low Risk,Low Risk,-10
0,4.6082634e-05,90840,33.725,Low Risk,Low Risk,-10
0,4.6022335e-05,90830,33.73,Low Risk,Low Risk,-10
0,4.5990615e-05,90820,33.735,Low Risk,Low Risk,-10
0,4.5954625e-05,90810,33.739999999999995,Low Risk,Low Risk,-10
0,4.592492e-05,90800,33.745000000000005,Low Risk,Low Risk,-10
0,4.5827182e-05,90790,33.75,Low Risk,Low Risk,-10
0,4.5811936e-05,90780,33.755,Low Risk,Low Risk,-10
0,4.5809797e-05,90770,33.76,Low Risk,Low Risk,-10
0,4.577818e-05,90760,33.765,Low Risk,Low Risk,-10
0,4.5727345e-05,90750,33.77,Low Risk,Low Risk,-10
0,4.571584e-05,90740,33.775,Low Risk,Low Risk,-10
0,4.5705507e-05,90730,33.78,Low Risk,Low Risk,-10
0,4.5671568e-05,90720,33.785,Low Risk,Low Risk,-10
0,4.5643395e-05,90710,33.79,Low Risk,Low Risk,-10
0,4.5608893e-05,90700,33.794999999999995,Low Risk,Low Risk,-10
0,4.560237e-05,90690,33.800000000000004,Low Risk,Low Risk,-10
0,4.5598408e-05,90680,33.805,Low Risk,Low Risk,-10
0,4.558932e-05,90670,33.81,Low Risk,Low Risk,-10
0,4.5560377e-05,90660,33.815,Low Risk,Low Risk,-10
0,4.5555164e-05,90650,33.82,Low Risk,Low Risk,-10
0,4.55163e-05,90640,33.825,Low Risk,Low Risk,-10
0,4.5498073e-05,90630,33.83,Low Risk,Low Risk,-10
0,4.5462162e-05,90620,33.835,Low Risk,Low Risk,-10
0,4.544712e-05,90610,33.839999999999996,Low Risk,Low Risk,-10
0,4.54313e-05,90600,33.845,Low Risk,Low Risk,-10
0,4.5425888e-05,90590,33.85,Low Risk,Low Risk,-10
0,4.5422163e-05,90580,33.855000000000004,Low Risk,Low Risk,-10
0,4.53658e-05,90570,33.86,Low Risk,Low Risk,-10
0,4.533345e-05,90560,33.865,Low Risk,Low Risk,-10
0,4.5332374e-05,90550,33.87,Low Risk,Low Risk,-10
0,4.533086e-05,90540,33.875,Low Risk,Low Risk,-10
0,4.5269255e-05,90530,33.879999999999995,Low Risk,Low Risk,-10
0,4.5235247e-05,90520,33.885,Low Risk,Low Risk,-10
0,4.5233093e-05,90510,33.89,Low Risk,Low Risk,-10
0,4.518541e-05,90500,33.894999999999996,Low Risk,Low Risk,-10
0,4.518162e-05,90490,33.900000000000006,Low Risk,Low Risk,-10
0,4.5174853e-05,90480,33.905,Low Risk,Low Risk,-10
0,4.5069646e-05,90470,33.910000000000004,Low Risk,Low Risk,-10
0,4.5041936e-05,90460,33.915,Low Risk,Low Risk,-10
0,4.5037636e-05,90450,33.92,Low Risk,Low Risk,-10
0,4.500067e-05,90440,33.925,Low Risk,Low Risk,-10
0,4.498454e-05,90430,33.93,Low Risk,Low Risk,-10
0,4.497961e-05,90420,33.934999999999995,Low Risk,Low Risk,-10
0,4.492945e-05,90410,33.94,Low Risk,Low Risk,-10
0,4.490302e-05,90400,33.945,Low Risk,Low Risk,-10
0,4.487665e-05,90390,33.95,Low Risk,Low Risk,-10
0,4.4820412e-05,90380,33.955,Low Risk,Low Risk,-10
0,4.4808574e-05,90370,33.96,Low Risk,Low Risk,-10
0,4.4744607e-05,90360,33.965,Low Risk,Low Risk,-10
0,4.473667e-05,90350,33.97,Low Risk,Low Risk,-10
0,4.4728564e-05,90340,33.975,Low Risk,Low Risk,-10
0,4.4683973e-05,90330,33.98,Low Risk,Low Risk,-10
0,4.467234e-05,90320,33.985,Low Risk,Low Risk,-10
0,4.4660796e-05,90310,33.989999999999995,Low Risk,Low Risk,-10
0,4.4652406e-05,90300,33.995,Low Risk,Low Risk,-10
0,4.4618526e-05,90290,34.0,Low Risk,Low Risk,-10
0,4.4558445e-05,90280,34.005,Low Risk,Low Risk,-10
0,4.4558317e-05,90270,34.01,Low Risk,Low Risk,-10
0,4.455033e-05,90260,34.015,Low Risk,Low Risk,-10
0,4.4493518e-05,90250,34.02,Low Risk,Low Risk,-10
0,4.4490294e-05,90240,34.025,Low Risk,Low Risk,-10
0,4.4485332e-05,90230,34.03,Low Risk,Low Risk,-10
0,4.4479562e-05,90220,34.035,Low Risk,Low Risk,-10
0,4.446056e-05,90210,34.04,Low Risk,Low Risk,-10
0,4.4454075e-05,90200,34.044999999999995,Low Risk,Low Risk,-10
0,4.438486e-05,90190,34.050000000000004,Low Risk,Low Risk,-10
0,4.4377666e-05,90180,34.055,Low Risk,Low Risk,-10
0,4.4370936e-05,90170,34.06,Low Risk,Low Risk,-10
0,4.4321583e-05,90160,34.065,Low Risk,Low Risk,-10
0,4.42885e-05,90150,34.07,Low Risk,Low Risk,-10
0,4.4270386e-05,90140,34.075,Low Risk,Low Risk,-10
0,4.4238735e-05,90130,34.08,Low Risk,Low Risk,-10
0,4.4179502e-05,90120,34.085,Low Risk,Low Risk,-10
0,4.4160377e-05,90110,34.089999999999996,Low Risk,Low Risk,-10
0,4.4133685e-05,90100,34.095,Low Risk,Low Risk,-10
0,4.4131164e-05,90090,34.1,Low Risk,Low Risk,-10
0,4.4084514e-05,90080,34.105000000000004,Low Risk,Low Risk,-10
0,4.406362e-05,90070,34.11,Low Risk,Low Risk,-10
0,4.4040014e-05,90060,34.115,Low Risk,Low Risk,-10
0,4.4016462e-05,90050,34.12,Low Risk,Low Risk,-10
0,4.400219e-05,90040,34.125,Low Risk,Low Risk,-10
0,4.399703e-05,90030,34.13,Low Risk,Low Risk,-10
0,4.3994638e-05,90020,34.135,Low Risk,Low Risk,-10
0,4.399011e-05,90010,34.14,Low Risk,Low Risk,-10
0,4.3967462e-05,90000,34.144999999999996,Low Risk,Low Risk,-10
0,4.3966036e-05,89990,34.150000000000006,Low Risk,Low Risk,-10
0,4.3926557e-05,89980,34.155,Low Risk,Low Risk,-10
0,4.3883432e-05,89970,34.160000000000004,Low Risk,Low Risk,-10
0,4.3864395e-05,89960,34.165,Low Risk,Low Risk,-10
0,4.3839933e-05,89950,34.17,Low Risk,Low Risk,-10
0,4.3831864e-05,89940,34.175,Low Risk,Low Risk,-10
0,4.3812473e-05,89930,34.18,Low Risk,Low Risk,-10
0,4.374993e-05,89920,34.185,Low Risk,Low Risk,-10
0,4.3744756e-05,89910,34.19,Low Risk,Low Risk,-10
0,4.3690725e-05,89900,34.195,Low Risk,Low Risk,-10
0,4.3682685e-05,89890,34.2,Low Risk,Low Risk,-10
0,4.3681393e-05,89880,34.205000000000005,Low Risk,Low Risk,-10
